"COMMENT_ID","AUTHOR","DATE","CONTENT","VIDEO_NAME","CLASS"
875,"Axy665",2015-05-27 06:57:11.853,"5 years later i still love this song <br />~Axy665﻿","Shakira - Waka Waka",0
876,"eliška žáková",2015-05-26 19:59:04.606,"CUTE  :)﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
877,"Janja Kmetič",2014-12-17 15:37:12.685,"Check out this video on YouTube﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
878,"shreyes taral",2015-05-20 16:57:09.94,"This song is just insane.<br />Do you dance listening to this song?( i do, lol)﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
879,"Tiffany Isaiz",2014-10-02 22:53:52,"Our Beautiful Bella has been diagnosed with Wobbler's Syndrome. There is no  way we could afford to do her MRI or surgery. She is not just a dog she is  a very special member of our family. Without the surgery we fear we will  lose her. Please help!  http://www.gofundme.com/f7ekgw﻿","Katy Perry - Roar",1
880,"Vevo Ny",2015-05-20 15:34:47.099,"❤️❤️❤️﻿","Eminem - Love The Way You Lie ft. Rihanna",0
881,"The Relaxation Den",2015-05-17 12:13:49.502,"omg﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
882,"Arrestme11",2014-11-08 06:50:39,"How stupid humanity is﻿","PSY - GANGNAM STYLE(?????) M/V",0
883,"VIP 2NEXO",2014-11-07 02:02:02,"OPPA GANGNAM STYLE!!!﻿","PSY - GANGNAM STYLE(?????) M/V",0
884,"goofygroova16",2015-05-26 20:03:52.314,"Ahhh back when my life didn&#39;t suck...﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
885,"Jamie Breedlove",2014-11-10 18:18:04,"I love your music ﻿","Katy Perry - Roar",0
886,"ZeDesXiA AIliVe",2014-09-19 17:47:37.826,"😼👍😏 Like This Comment 😏👍😼﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
887,"xiaoying chen",2014-10-02 15:00:43.724,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
888,"Sana Kashif",2015-05-23 20:55:07.056,"Nice﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
889,"Eder Rodriguez",2014-09-07 19:30:24,"katy perry  just stop it and dont do a song i dont like it﻿","Katy Perry - Roar",0
890,"MajesticFlyingWhale",2015-05-25 22:38:00.654,"LOVE THIS SONG!!!﻿","Eminem - Love The Way You Lie ft. Rihanna",0
891,"Gail Weir",2015-05-21 16:53:59.328,"I love the way you lie﻿","Eminem - Love The Way You Lie ft. Rihanna",0
892,"Str8 Royalty",2015-05-19 09:46:37.599,"Eminem is the greatest artist to ever touch the mic.﻿","Eminem - Love The Way You Lie ft. Rihanna",0
893,"xsilvermistx",2014-11-07 13:17:57,"I've figured out why I dislike this song: it's supposed to be a power  ballad right? Something that's uplifting and motivating by the end.  However, the final chorus has NO extra UMPH at the end and actually sounds  just like the first one. Instead of crescendo-ing into a powerful finish,  ""Roar"" just says on the same wavelength. It falls flat.﻿","Katy Perry - Roar",0
894,"J MP",2014-09-19 14:15:13,"https://viralangels.com/user/d4aaacwk﻿","Katy Perry - Roar",1
895,"Jack lewandowski",2014-09-10 11:48:08,"Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿","Katy Perry - Roar",1
896,"Ando Nesia - | MC | Music Producer",2013-08-25 04:22:28.183,"SO THEN HOW ARE YOU GOING TO CALL YOURSELF A INSTRUMENTAL SONGWRITER IF THERES NO SINGING THERES NO SONG TO WRITE!?!?! LOL.   YOU GOT ALOT TO LEARN KID BUT HEY DON&#39;T FORGET TO SUBSCRIBE!","Shakira - Waka Waka",1
897,"austin green",2015-05-25 01:36:45.928,"Eminem is my insperasen and fav﻿","Eminem - Love The Way You Lie ft. Rihanna",0
898,"Boshra Abdrhman",2014-10-29 09:53:12,"Love it﻿","Katy Perry - Roar",0
899,"HEADSHOT946",NA,"Look and shares my video please :D","Eminem - Love The Way You Lie ft. Rihanna",1
900,"5000palo",2013-10-02 13:45:33.782,"Shakira :-*","Shakira - Waka Waka",0
901,"Lili♥",2015-05-20 17:20:19.177,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages﻿","Shakira - Waka Waka",0
902,"D Germain",2014-10-29 21:34:30,"please look up DHG SONGS this is my playlist with a bunch of amazing songs ﻿","Katy Perry - Roar",1
903,"Peter Sadek",2015-03-09 18:44:22.184,"Check out this playlist on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
904,"troll face",2015-05-22 16:27:17.041,"i&#39;m watching this on summer 2015﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
905,"Khadra Abdirahman",2015-05-19 17:13:17.961,"Wow;)﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
906,"Chris Madzier",2014-09-16 22:50:28,"Your going to hear me Roar !!!! :-))))   #soundsofsunday ﻿","Katy Perry - Roar",0
907,"Inga Lomidze",NA,"like please﻿","Eminem - Love The Way You Lie ft. Rihanna",1
908,"brick paterson",2015-05-16 13:24:12.909,"sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
909,"Cheryl Fox",2015-05-28 17:49:35.294,"Party Rock....lol...who wants to shuffle!!!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
910,"miamiscraziest",NA,"LADIES!!! -----&gt;&gt; If you have a broken heart or you just want to understand guys better you should check out this underground book called The Power of the Pussy on AMAZON. Best book ever for us girls! Oh...and just a warning it&#39;s for 18 and over...lol","Eminem - Love The Way You Lie ft. Rihanna",1
911,"The Technology Zoo",2014-09-25 02:20:26,"In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!﻿","Katy Perry - Roar",0
912,"Shadrach Grentz",2013-08-01 20:39:15.325,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :)","Shakira - Waka Waka",1
913,"jefflynnejp",2015-04-18 22:02:00.446,"Check out this video on YouTube: ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
914,"jason graham",2015-05-29 02:26:10.652,"I always end up coming back to this song<br />﻿","Eminem - Love The Way You Lie ft. Rihanna",0
915,"Warcorpse666",2015-05-26 02:27:43.254,"sorry but eminmem is a worthless wife beating bastard﻿","Eminem - Love The Way You Lie ft. Rihanna",0
916,"Aaa Aaa",2014-11-12 05:46:27,"PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿","PSY - GANGNAM STYLE(?????) M/V",1
917,"Jayki L",2014-08-03 21:20:41,"Subscribe pleaaaase to my instagram account , i'll subscribe back ♥  http://instagram.com/cyrine_ghorbel﻿","Katy Perry - Roar",1
918,"Marcellus Scates-nash",2015-05-20 19:58:01.44,"awesome﻿","Eminem - Love The Way You Lie ft. Rihanna",0
919,"Daniel Korp",2014-08-24 17:17:17,"katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3﻿","Katy Perry - Roar",0
920,"Levi Cole",2015-05-21 15:03:22.787,"Almost to a billion :)﻿","Eminem - Love The Way You Lie ft. Rihanna",0
921,"Ferhad Babayev",2015-05-23 08:55:42.007,"Hello. İ am from Azerbaijan<br />﻿","Eminem - Love The Way You Lie ft. Rihanna",0
922,"Lisa UKGirl",2014-07-26 18:46:28.5,"Hey plz check out my music video. Thanks!! :-)﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
923,"5000palo",2013-09-07 21:37:36.738,"She is perfect","Shakira - Waka Waka",0
924,"Lucky D.",2014-11-02 14:53:06,"http://hackfbaccountlive.com/?ref=4604617﻿","PSY - GANGNAM STYLE(?????) M/V",1
925,"Aye Thiri Paing",2015-03-01 05:13:01.606,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
926,"sunny leone",2015-06-05 15:11:28,"https://binbox.io/DNCkM#qT4Q1JB1﻿","Katy Perry - Roar",1
927,"dmrc43",2015-05-23 02:13:21.735,"so many comments.﻿","Eminem - Love The Way You Lie ft. Rihanna",0
928,"Jenna Metchooyeah",2015-05-26 12:31:06.611,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
929,"Fill Reseni",2015-05-27 17:10:53.724,"The rap: cool     Rihanna: STTUUPID﻿","Eminem - Love The Way You Lie ft. Rihanna",0
930,"Aviel Haimov",2014-08-01 12:27:48,"http://psnboss.com/?ref=2tGgp3pV6L this is the song﻿","Katy Perry - Roar",1
931,"Analiner Benny",2014-09-12 15:08:27,"I love this shit but I disliked it because it's sucks﻿","Katy Perry - Roar",0
932,"fastestghost",2014-01-21 02:09:22,"The first comment is chuck norrus ovbiously :D﻿","PSY - GANGNAM STYLE(?????) M/V",0
933,"zhichao wang",2013-11-29 02:13:56,"i think about 100 millions of the views come from people who only wanted to  check the views﻿","PSY - GANGNAM STYLE(?????) M/V",0
934,"Lynda Johnson",2015-05-28 15:19:53.599,"this is the 2nd most best song when im gone by m&amp;m﻿","Eminem - Love The Way You Lie ft. Rihanna",0
935,"Dinova Sharon",2013-07-13 14:44:00.7,"well done shakira","Shakira - Waka Waka",0
936,"ZRSFirelordGaming",2015-05-16 18:17:34.524,"XD I WAS GOING CRAZY FUCKIN CRAZY WATCHIN THIS BRAH﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
937,"Nancy “Aya” Lo",2015-05-21 19:16:44.104,"I came here because of Vanoss.﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
938,"jenrry garcia",2015-05-04 17:13:41.103,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
939,"Pauline Martinez",2015-05-06 03:21:12.87,"Check out this playlist on YouTube:﻿","Shakira - Waka Waka",1
940,"rtfamily",2015-05-23 16:45:03.492,"Definitley the song for 2010 when im not listening to gypsy SHAKIRA ROCKS<br /><span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/101721377578919894134"" oid=""101721377578919894134"">shakiraVEVO</a></span>﻿","Shakira - Waka Waka",1
941,"pratik patel",2015-05-23 05:28:49.504,"mindblowing dance.,.,.superbbb song﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
942,"Alex John",2015-05-28 07:44:52.614,"Awesome ﻿","Shakira - Waka Waka",0
943,"bilal kenno",2015-05-27 20:47:16.351,"wowwwwwwwwwwwwwwwwwwwwwwwwwwwwww﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
944,"Emma Halbrook",2015-05-21 04:46:05.79,"My favorite song 💗💗💗💗﻿","Eminem - Love The Way You Lie ft. Rihanna",0
945,"CC FootballWorld",2013-08-24 12:41:23.384,"Please go in and see our Channel and subscribe :-). It would be Nice mate.","Shakira - Waka Waka",1
946,"Pepe The Meme King",2015-05-19 03:50:16.935,"everyday I&#39;m shufflin﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
947,"Hugo Gonzalez",2015-05-25 14:33:19.596,"I love it and my mom to﻿","Eminem - Love The Way You Lie ft. Rihanna",0
948,"Bob McBobbers",2014-10-17 03:05:04,"Hey guys, I was working last night on this project, it's a music streamer  like spotify, but it allows you to download the files to listen to when  you're offline. Opening it as a free beta, feel free to try it out :) download: https://mega.co.nz/#!ehVjzKyA!5bGKg2iWPHZOHWAEUesrWnegqG_lABcO7Rw9WFX8hAo﻿","Katy Perry - Roar",1
949,"creeperx 945",2015-05-20 00:31:13.204,"Loves it﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
950,"santi1525 deadzone",2015-03-01 01:10:37.298,"subscribe to my chanell﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
951,"Tajuanna Davis",NA,"Check out this video on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
952,"nosa bella",2015-05-18 22:19:53.735,"I subscribed it<br />﻿","Shakira - Waka Waka",1
953,"connie cooper",2015-05-17 21:07:42.387,"wait I SAW A KID NOT KIDDING﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
954,"Darleen Tran",2015-01-01 04:41:31.104,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
955,"Martin Gébele MUSIC",NA,"I shared my first song &quot;I Want You&quot;, and I hope you&#39;ll like it. Take a listen!✌️😊 <a href=""https://youtu.be/-YfUY4gKr1c"">https://youtu.be/-YfUY4gKr1c</a>﻿","Eminem - Love The Way You Lie ft. Rihanna",1
956,"Shadrach Grentz",2013-08-01 21:43:52.122,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :)","Shakira - Waka Waka",1
957,"just a filthy kafir",2014-11-05 18:05:17,"Justin bieber = gay ﻿","PSY - GANGNAM STYLE(?????) M/V",0
958,"Elidet Rivera",2015-05-16 17:08:18.605,"like the songs﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
959,"GamezZ MTA",2015-05-09 00:08:26.185,"Pleas subscribe my channel﻿","Shakira - Waka Waka",1
960,"‫حلم الشباب‬‎",2015-05-25 23:42:49.533,"Check out this video on YouTube:﻿","Shakira - Waka Waka",1
961,"Aj Riberal",2014-11-07 18:52:29,"Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿","PSY - GANGNAM STYLE(?????) M/V",0
962,"John Schmidt",2014-11-08 02:58:48,"why are they 5million comments when there is only 279.898 youtube Users.   5million fake account or PSY hacked youtube﻿","PSY - GANGNAM STYLE(?????) M/V",0
963,"Emily Hamilton",2014-11-05 08:42:06,"This has had over 2 billion views.  Holy shit.﻿","PSY - GANGNAM STYLE(?????) M/V",0
964,"Dunrell Pinder",2015-05-23 02:57:54.433,"i love her﻿","Shakira - Waka Waka",0
965,"CHILD",2014-11-08 05:46:31,"WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING﻿","PSY - GANGNAM STYLE(?????) M/V",0
966,"CHM Guitar™",2015-03-22 15:10:43.815,"Like this comment for no reason﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
967,"alanluna3",2015-02-18 17:45:43.182,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
968,"Ractive",NA,"hey guy if you can please SUBSCRIBE to my channel im a young dedicated rapper i post videos everyday to improve  i write/perform/record/mix/edit/post everyday  i do a verse everyday (16 bars)to improve i&#39;m doing it for 365 days a whole year to improve right now i&#39;m on day 46  if you guys can please like this comment so everyone can see it and follow me on my journey/watch me improve everyday SUBSCRIBE PLEASE I&#39;m lyrical and i keep it real  help me reach my dream,help me build a fan base,THANKS(:","Eminem - Love The Way You Lie ft. Rihanna",1
969,"Rose Bruhns",NA,"Check out this video on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
970,"Adrian Skalak",2014-11-07 08:19:37,"http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN﻿","PSY - GANGNAM STYLE(?????) M/V",1
971,"KOZZI RAP",NA,"hello friends. i am a young 15 year old rapper trying to make something out of nothing..Please can you take a second of your life and check out my videos and help me reach my Dreams! GoD Bless YOU","Eminem - Love The Way You Lie ft. Rihanna",1
972,"Anne Marie Chavez",2015-01-06 05:53:18.14,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
973,"Lucas Bonini",2015-05-20 17:15:30.741,"Gusttavo Lima Você não me conhece <br />Check out﻿","Shakira - Waka Waka",1
974,"Holly",2014-11-06 13:41:30,"Follow me on Twitter @mscalifornia95﻿","PSY - GANGNAM STYLE(?????) M/V",1
975,"Hidden Love",2013-08-01 09:19:56.654,"Hi. Check out and share our songs.","Shakira - Waka Waka",1
976,"strong heart",2015-05-21 08:00:58.24,"wow","Shakira - Waka Waka",0
977,"Alex DeFeo",2015-05-28 04:15:22.615,"This song is just really fun ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
978,"Hidden Love",2013-07-30 11:22:57.091,"Hi.Check out and share our songs.","Shakira - Waka Waka",1
979,"Hamilton44",2015-05-23 22:08:55.169,"Youtube comments be like<br />This is so 5 years ago. ﻿","Shakira - Waka Waka",0
