,COMMENT_ID,AUTHOR,DATE,CONTENT,VIDEO_NAME,CLASS,TOKENIZED
841,842,FAHAD KHAN,2013-07-14 22:06:57.712,I WILL NEVER FORGET THIS SONG IN MY LIFE LIKE THIS COMMENT OF YOUR HEARING THIS SONG FOR LIKE A YEAR!!!!!,Shakira - Waka Waka,1,"['i', 'will', 'never', 'forget', 'this', 'song', 'in', 'my', 'life', 'like', 'this', 'comment', 'of', 'your', 'hearing', 'this', 'song', 'for', 'like', 'a', 'year', '!', '!', '!', '!', '!']"
842,843,diabeat diaBEAT,,I agree they are just damn spammers. They suck. Im trying to do the same and get known. I know the feeling. I will help you out and leave likes and comments on your page. I hope you could do the same and maybe subscribe to me that would be awesome thanks,Eminem - Love The Way You Lie ft. Rihanna,1,"['i', 'agree', 'they', 'are', 'just', 'damn', 'spammers.', 'they', 'suck.', 'im', 'trying', 'to', 'do', 'the', 'same', 'and', 'get', 'known.', 'i', 'know', 'the', 'feeling.', 'i', 'will', 'help', 'you', 'out', 'and', 'leave', 'likes', 'and', 'comments', 'on', 'your', 'page.', 'i', 'hope', 'you', 'could', 'do', 'the', 'same', 'and', 'maybe', 'subscribe', 'to', 'me', 'that', 'would', 'be', 'awesome', 'thanks']"
843,844,Aveonne Walker,2015-05-26 21:36:16.925,Nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk﻿,Shakira - Waka Waka,0,"['nice', 'love', 'itttttttt', 'wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk\ufeff']"
844,845,Vane Cavazos,2014-09-20 15:39:44,Katycat! https://m.facebook.com/profile.php?id=1461302180794905﻿,Katy Perry - Roar,1,"['katycat', '!', 'https', ':', '//m.facebook.com/profile.php', '?', 'id=1461302180794905\ufeff']"
845,846,Trang Le,2013-10-02 00:48:17.158,Shakira voice sound spanish but that is what make the music sound amazing ♥I LOVE IT,Shakira - Waka Waka,0,"['shakira', 'voice', 'sound', 'spanish', 'but', 'that', 'is', 'what', 'make', 'the', 'music', 'sound', 'amazing', '♥i', 'love', 'it']"
846,847,Alessandro leite,2014-11-05 22:21:36,pls http://www10.vakinha.com.br/VaquinhaE.aspx?e=313327 help me get vip gun  cross fire al﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['pls', 'http', ':', '//www10.vakinha.com.br/vaquinhae.aspx', '?', 'e=313327', 'help', 'me', 'get', 'vip', 'gun', 'cross', 'fire', 'al\ufeff']"
847,848,seven4justice,,Media is Evil! Please see and share: W W W. THE FARRELL REPORT. NET  Top Ex UK Police Intelligence Analyst turned Whistleblower Tony Farrell exposes a horrific monstrous cover-up perpetrated by criminals operating crimes from inside Mainstream Entertainment and Media Law firms. Beware protect your children!! These devils brutally target innocent people. These are the real criminals linked to London&#39;s 7/7 attacks 2005.  MUST SEE AND MAKE VIRAL!!! Also see UK Column video on 31st January 2013.,Eminem - Love The Way You Lie ft. Rihanna,1,"['media', 'is', 'evil', '!', 'please', 'see', 'and', 'share', ':', 'w', 'w', 'w.', 'the', 'farrell', 'report.', 'net', 'top', 'ex', 'uk', 'police', 'intelligence', 'analyst', 'turned', 'whistleblower', 'tony', 'farrell', 'exposes', 'a', 'horrific', 'monstrous', 'cover-up', 'perpetrated', 'by', 'criminals', 'operating', 'crimes', 'from', 'inside', 'mainstream', 'entertainment', 'and', 'media', 'law', 'firms.', 'beware', 'protect', 'your', 'children', '!', '!', 'these', 'devils', 'brutally', 'target', 'innocent', 'people.', 'these', 'are', 'the', 'real', 'criminals', 'linked', 'to', 'london', '&', '#', '39', ';', 's', '7/7', 'attacks', '2005.', 'must', 'see', 'and', 'make', 'viral', '!', '!', '!', 'also', 'see', 'uk', 'column', 'video', 'on', '31st', 'january', '2013', '.']"
848,849,Ke Vin a.k.a. Righteous,2015-05-24 01:57:20.995,i want to smack this year boy in to forever﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['i', 'want', 'to', 'smack', 'this', 'year', 'boy', 'in', 'to', 'forever\ufeff']"
849,850,canku alkan,,check out my new EM cover video trailer,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'my', 'new', 'em', 'cover', 'video', 'trailer']"
850,851,Steve Gallagher,2014-09-13 15:05:12,Maybe the best music video in the last 15 years? This is how pop music is  done folks!﻿,Katy Perry - Roar,0,"['maybe', 'the', 'best', 'music', 'video', 'in', 'the', 'last', '15', 'years', '?', 'this', 'is', 'how', 'pop', 'music', 'is', 'done', 'folks', '!', '\ufeff']"
851,852,Lone Twistt,2013-11-28 17:34:55,Once you have started reading do not stop. If you do not subscribe to me  within one day you and you're entire family will die so if you want to stay  alive subscribe right now.﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['once', 'you', 'have', 'started', 'reading', 'do', 'not', 'stop.', 'if', 'you', 'do', 'not', 'subscribe', 'to', 'me', 'within', 'one', 'day', 'you', 'and', 'you', ""'re"", 'entire', 'family', 'will', 'die', 'so', 'if', 'you', 'want', 'to', 'stay', 'alive', 'subscribe', 'right', 'now.\ufeff']"
852,853,andrewregino1,,Check out this video on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
853,854,tchangkou,2014-12-04 01:31:02.296,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
854,855,Nerdy Peach,2014-10-29 22:44:41,Hey! I'm NERDY PEACH and I'm a new youtuber and it would mean THE ABSOLUTE  world to me if you could check 'em out! &lt;3  Hope you like them! =D﻿,Katy Perry - Roar,1,"['hey', '!', 'i', ""'m"", 'nerdy', 'peach', 'and', 'i', ""'m"", 'a', 'new', 'youtuber', 'and', 'it', 'would', 'mean', 'the', 'absolute', 'world', 'to', 'me', 'if', 'you', 'could', 'check', ""'em"", 'out', '!', '&', 'lt', ';', '3', 'hope', 'you', 'like', 'them', '!', '=d\ufeff']"
855,856,michael smith,2014-10-30 05:20:18,00 : 39 Im pretty sure that tiger just wanted a hug﻿,Katy Perry - Roar,0,"['00', ':', '39', 'im', 'pretty', 'sure', 'that', 'tiger', 'just', 'wanted', 'a', 'hug\ufeff']"
856,857,Abigail Gustav,2014-10-19 15:28:10,Best song ever ﻿,Katy Perry - Roar,0,"['best', 'song', 'ever', '\ufeff']"
857,858,Kane Bradford,2014-10-10 18:09:13,I love this sooooooooooooong I love katy perry﻿,Katy Perry - Roar,0,"['i', 'love', 'this', 'sooooooooooooong', 'i', 'love', 'katy', 'perry\ufeff']"
858,859,Marie Joof,2015-01-13 17:35:36.999,Check out this video on YouTube:hjalp﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', 'hjalp\ufeff']"
859,860,Epic Gaming,2015-05-28 20:07:20.61,wierd but funny﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['wierd', 'but', 'funny\ufeff']"
860,861,Daniel Ebrey,,sorry for the spam yall I know it’s annoying. But if you can spare a min please check out the new track on my channel i&#39;m a upcoming uk rapper.please come check out my songs u might like em. If not no worries I’m sorry for wastin your time. Even thumbs up to get more noticed will really help. peace yall,Eminem - Love The Way You Lie ft. Rihanna,1,"['sorry', 'for', 'the', 'spam', 'yall', 'i', 'know', 'it’s', 'annoying.', 'but', 'if', 'you', 'can', 'spare', 'a', 'min', 'please', 'check', 'out', 'the', 'new', 'track', 'on', 'my', 'channel', 'i', '&', '#', '39', ';', 'm', 'a', 'upcoming', 'uk', 'rapper.please', 'come', 'check', 'out', 'my', 'songs', 'u', 'might', 'like', 'em.', 'if', 'not', 'no', 'worries', 'i’m', 'sorry', 'for', 'wastin', 'your', 'time.', 'even', 'thumbs', 'up', 'to', 'get', 'more', 'noticed', 'will', 'really', 'help.', 'peace', 'yall']"
861,862,Tala sweet,2015-05-21 14:15:23.86,Best song for ever💜💜😢<br />﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['best', 'song', 'for', 'ever💜💜😢', '<', 'br', '/', '>', '\ufeff']"
862,863,Daisy Nieto,2015-05-16 18:16:00.954,I shuffled while listening to this song. THE ILLNESS IS SPREADING!!﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['i', 'shuffled', 'while', 'listening', 'to', 'this', 'song.', 'the', 'illness', 'is', 'spreading', '!', '!', '\ufeff']"
863,864,restlesswikiinfo,2014-11-08 10:03:32,"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['if', 'i', 'knew', 'korean', ',', 'this', 'would', 'be', 'even', 'funnier.', 'at', 'least', 'a', 'bit', 'at', 'the', 'end', 'was', 'in', 'english', ',', 'but', 'was', 'spoken', 'quite', 'rapidly.\ufeff']"
864,865,Cromwell John Pascual,2014-11-07 12:51:06,WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['wat', 'da', 'fuck', 'this', 'the', 'most', 'viewed', 'video', 'in', 'youtube', '!', '\ufeff']"
865,866,nachopinca3901,2014-11-05 21:14:36,Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['stupid', 'people', '...', 'this', 'video', 'doesnt', 'have', '2', 'billion', 'visits.', 'have', '2', 'thousands', 'millions\ufeff']"
866,867,Hadrien Robalo Marques,2013-10-05 22:31:44.181,The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money,Shakira - Waka Waka,1,"['the', 'britishs', 'called', 'that', 'soccer', 'but', 'you', 'know', 'the', 'true', 'word', 'is', 'football', 'and', 'the', 'us', 'foot', 'is', 'called', 'rugby.', 'that', 'works', 'like', 'that', 'in', 'euw', '(', 'germany/', 'netherland/', 'france/', 'portugal/', 'belgium/', 'spain/', '...', ')', 'just', 'because', 'the', 'britishs', 'don', '&', '#', '39', ';', 't', 'agree', 'to', 'be', 'like', 'us', 'because', 'they', 'are', 'unique.', 'that', '&', '#', '39', ';', 's', 'the', 'reason', 'why', 'they', 'also', 'refused', 'to', 'have', 'euro', '(', '€', ')', 'as', 'money']"
867,868,LUKAZ G,2015-05-23 04:45:12.703,Was that Meghan fox??﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['was', 'that', 'meghan', 'fox', '?', '?', '\ufeff']"
868,869,BloodspitsMusic,,"Come check out our music channel! go check out the song &quot;Love Me&quot; by J.E.M.INI! If you do you are a very amazing person, thank you to all who check it out, if you don&#39;t check it out you&#39;re still an amazing person just for reading this post",Eminem - Love The Way You Lie ft. Rihanna,1,"['come', 'check', 'out', 'our', 'music', 'channel', '!', 'go', 'check', 'out', 'the', 'song', '&', 'quot', ';', 'love', 'me', '&', 'quot', ';', 'by', 'j.e.m.ini', '!', 'if', 'you', 'do', 'you', 'are', 'a', 'very', 'amazing', 'person', ',', 'thank', 'you', 'to', 'all', 'who', 'check', 'it', 'out', ',', 'if', 'you', 'don', '&', '#', '39', ';', 't', 'check', 'it', 'out', 'you', '&', '#', '39', ';', 're', 'still', 'an', 'amazing', 'person', 'just', 'for', 'reading', 'this', 'post']"
869,870,TheFegi12,2015-05-19 22:30:57.239,Not bad﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['not', 'bad\ufeff']"
870,871,Vivek Bhardwaj,2015-05-23 22:14:55.993,amazing song﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['amazing', 'song\ufeff']"
871,872,Wild 'N' Out,,CHECK OUT Eminem - Rap God LYRIC VIDEO,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'eminem', '-', 'rap', 'god', 'lyric', 'video']"
872,873,Jason Haddad,2013-11-26 02:55:11,"Hey, check out my new website!! This site is about kids stuff. kidsmediausa  . com",PSY - GANGNAM STYLE(?????) M/V,1,"['hey', ',', 'check', 'out', 'my', 'new', 'website', '!', '!', 'this', 'site', 'is', 'about', 'kids', 'stuff.', 'kidsmediausa', '.', 'com']"
873,874,Muhd Hafiz,2014-11-12 09:30:31,WORLD RECORD YOUTUBE VIDEO VIEWS !!!!!! XD﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['world', 'record', 'youtube', 'video', 'views', '!', '!', '!', '!', '!', '!', 'xd\ufeff']"
874,875,Axy665,2015-05-27 06:57:11.853,5 years later i still love this song <br />~Axy665﻿,Shakira - Waka Waka,0,"['5', 'years', 'later', 'i', 'still', 'love', 'this', 'song', '<', 'br', '/', '>', '~axy665\ufeff']"
875,876,eliška žáková,2015-05-26 19:59:04.606,CUTE  :)﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['cute', ':', ')', '\ufeff']"
876,877,Janja Kmetič,2014-12-17 15:37:12.685,Check out this video on YouTube﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube\ufeff']"
877,878,shreyes taral,2015-05-20 16:57:09.94,"This song is just insane.<br />Do you dance listening to this song?( i do, lol)﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['this', 'song', 'is', 'just', 'insane.', '<', 'br', '/', '>', 'do', 'you', 'dance', 'listening', 'to', 'this', 'song', '?', '(', 'i', 'do', ',', 'lol', ')', '\ufeff']"
878,879,Tiffany Isaiz,2014-10-02 22:53:52,Our Beautiful Bella has been diagnosed with Wobbler's Syndrome. There is no  way we could afford to do her MRI or surgery. She is not just a dog she is  a very special member of our family. Without the surgery we fear we will  lose her. Please help!  http://www.gofundme.com/f7ekgw﻿,Katy Perry - Roar,1,"['our', 'beautiful', 'bella', 'has', 'been', 'diagnosed', 'with', 'wobbler', ""'s"", 'syndrome.', 'there', 'is', 'no', 'way', 'we', 'could', 'afford', 'to', 'do', 'her', 'mri', 'or', 'surgery.', 'she', 'is', 'not', 'just', 'a', 'dog', 'she', 'is', 'a', 'very', 'special', 'member', 'of', 'our', 'family.', 'without', 'the', 'surgery', 'we', 'fear', 'we', 'will', 'lose', 'her.', 'please', 'help', '!', 'http', ':', '//www.gofundme.com/f7ekgw\ufeff']"
879,880,Vevo Ny,2015-05-20 15:34:47.099,❤️❤️❤️﻿,Eminem - Love The Way You Lie ft. Rihanna,0,['❤️❤️❤️\ufeff']
880,881,The Relaxation Den,2015-05-17 12:13:49.502,omg﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,['omg\ufeff']
881,882,Arrestme11,2014-11-08 06:50:39,How stupid humanity is﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['how', 'stupid', 'humanity', 'is\ufeff']"
882,883,VIP 2NEXO,2014-11-07 02:02:02,OPPA GANGNAM STYLE!!!﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['oppa', 'gangnam', 'style', '!', '!', '!', '\ufeff']"
883,884,goofygroova16,2015-05-26 20:03:52.314,Ahhh back when my life didn&#39;t suck...﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['ahhh', 'back', 'when', 'my', 'life', 'didn', '&', '#', '39', ';', 't', 'suck', '...', '\ufeff']"
884,885,Jamie Breedlove,2014-11-10 18:18:04,I love your music ﻿,Katy Perry - Roar,0,"['i', 'love', 'your', 'music', '\ufeff']"
885,886,ZeDesXiA AIliVe,2014-09-19 17:47:37.826,😼👍😏 Like This Comment 😏👍😼﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['😼👍😏', 'like', 'this', 'comment', '😏👍😼\ufeff']"
886,887,xiaoying chen,2014-10-02 15:00:43.724,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
887,888,Sana Kashif,2015-05-23 20:55:07.056,Nice﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,['nice\ufeff']
888,889,Eder Rodriguez,2014-09-07 19:30:24,katy perry  just stop it and dont do a song i dont like it﻿,Katy Perry - Roar,0,"['katy', 'perry', 'just', 'stop', 'it', 'and', 'dont', 'do', 'a', 'song', 'i', 'dont', 'like', 'it\ufeff']"
889,890,MajesticFlyingWhale,2015-05-25 22:38:00.654,LOVE THIS SONG!!!﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['love', 'this', 'song', '!', '!', '!', '\ufeff']"
890,891,Gail Weir,2015-05-21 16:53:59.328,I love the way you lie﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['i', 'love', 'the', 'way', 'you', 'lie\ufeff']"
891,892,Str8 Royalty,2015-05-19 09:46:37.599,Eminem is the greatest artist to ever touch the mic.﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['eminem', 'is', 'the', 'greatest', 'artist', 'to', 'ever', 'touch', 'the', 'mic.\ufeff']"
892,893,xsilvermistx,2014-11-07 13:17:57,"I've figured out why I dislike this song: it's supposed to be a power  ballad right? Something that's uplifting and motivating by the end.  However, the final chorus has NO extra UMPH at the end and actually sounds  just like the first one. Instead of crescendo-ing into a powerful finish,  ""Roar"" just says on the same wavelength. It falls flat.﻿",Katy Perry - Roar,0,"['i', ""'ve"", 'figured', 'out', 'why', 'i', 'dislike', 'this', 'song', ':', 'it', ""'s"", 'supposed', 'to', 'be', 'a', 'power', 'ballad', 'right', '?', 'something', 'that', ""'s"", 'uplifting', 'and', 'motivating', 'by', 'the', 'end.', 'however', ',', 'the', 'final', 'chorus', 'has', 'no', 'extra', 'umph', 'at', 'the', 'end', 'and', 'actually', 'sounds', 'just', 'like', 'the', 'first', 'one.', 'instead', 'of', 'crescendo-ing', 'into', 'a', 'powerful', 'finish', ',', '``', 'roar', ""''"", 'just', 'says', 'on', 'the', 'same', 'wavelength.', 'it', 'falls', 'flat.\ufeff']"
893,894,J MP,2014-09-19 14:15:13,https://viralangels.com/user/d4aaacwk﻿,Katy Perry - Roar,1,"['https', ':', '//viralangels.com/user/d4aaacwk\ufeff']"
894,895,Jack lewandowski,2014-09-10 11:48:08,Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,Katy Perry - Roar,1,"['hi', 'guys', 'i', 'sell', 'jack', 'daniel', ""'s"", 'hard', 'back', 'cover', 'case', 'for', 'iphone', '5', '5s', '5c', '4s', '4', '6', ""''"", 'old', 'time', 'with', 'only', '3', 'dollars', 'on', 'ebay', ':', 'http', ':', '//www.ebay.com/itm/251638183951', '?', 'sspagename=strk', ':', 'meselx', ':', 'it', '&', 'amp', ';', '_trksid=p3984.m1555.l2649', '\ufeff']"
895,896,Ando Nesia - | MC | Music Producer,2013-08-25 04:22:28.183,SO THEN HOW ARE YOU GOING TO CALL YOURSELF A INSTRUMENTAL SONGWRITER IF THERES NO SINGING THERES NO SONG TO WRITE!?!?! LOL.   YOU GOT ALOT TO LEARN KID BUT HEY DON&#39;T FORGET TO SUBSCRIBE!,Shakira - Waka Waka,1,"['so', 'then', 'how', 'are', 'you', 'going', 'to', 'call', 'yourself', 'a', 'instrumental', 'songwriter', 'if', 'theres', 'no', 'singing', 'theres', 'no', 'song', 'to', 'write', '!', '?', '!', '?', '!', 'lol.', 'you', 'got', 'alot', 'to', 'learn', 'kid', 'but', 'hey', 'don', '&', '#', '39', ';', 't', 'forget', 'to', 'subscribe', '!']"
896,897,austin green,2015-05-25 01:36:45.928,Eminem is my insperasen and fav﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['eminem', 'is', 'my', 'insperasen', 'and', 'fav\ufeff']"
897,898,Boshra Abdrhman,2014-10-29 09:53:12,Love it﻿,Katy Perry - Roar,0,"['love', 'it\ufeff']"
898,899,HEADSHOT946,,Look and shares my video please :D,Eminem - Love The Way You Lie ft. Rihanna,1,"['look', 'and', 'shares', 'my', 'video', 'please', ':', 'd']"
899,900,5000palo,2013-10-02 13:45:33.782,Shakira :-*,Shakira - Waka Waka,0,"['shakira', ':', '-*']"
900,901,Lili♥,2015-05-20 17:20:19.177,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages﻿",Shakira - Waka Waka,0,"['shakira', 'is', 'different', ':', ')', 'she', 'is', 'so', 'happy', 'all', 'the', 'time', 'and', 'she', 'is', 'spending', 'for', 'africa', ':', ')', '<', 'br', '/', '>', 'she', 'can', 'dance', ',', 'sing', 'and', 'she', 'speaks', '4', 'languages\ufeff']"
